"V1","V2"
-1.12150341545933,-1.02340472398321
-1.1137942608289,-1.0138296222057
-1.11055770157789,-1.00747008385383
-1.10702335909646,-1.00189968975786
-1.10428584156207,-0.998328702591661
-1.10227331130718,-0.994786533886972
-1.09982267387076,-0.993590944928225
-1.0973417856896,-0.991438339804688
-1.09572181443427,-0.988883077316308
-1.09438916394945,-0.987399792359939
-1.09286649028763,-0.985800008758984
-1.09166468598813,-0.983988055175961
-1.09072367883223,-0.982382809688651
-1.08984067979702,-0.980151838360913
-1.08889398391453,-0.978767946765154
-1.08756176481065,-0.977292189928714
-1.08657767863176,-0.976064622230818
-1.08544745536618,-0.974880887057408
-1.08443527666525,-0.97367184682371
-1.08365125801894,-0.972481944401249
-1.0826377636037,-0.971139448113072
-1.08171060441647,-0.969731967398967
-1.08090770221462,-0.968660403980282
-1.08015711794934,-0.967583843834349
-1.07929697224927,-0.966559252269749
-1.07854402423992,-0.96552077580423
-1.07766891141837,-0.96437514874847
-1.0770123456126,-0.963532542969962
-1.07627316648326,-0.96268059323869
-1.07543111348399,-0.961443615592758
-1.07476978307097,-0.960427829379246
-1.07401789932555,-0.959634757043302
-1.07322007451443,-0.958819333911137
-1.07259335454036,-0.958148019701997
-1.07195997926856,-0.957175053948505
-1.07130619719025,-0.956322793930319
-1.07074920265309,-0.955440225724323
-1.07006962575475,-0.954617754427971
-1.06949829516774,-0.953680761438763
-1.06879505214362,-0.952946346986402
-1.06794469804299,-0.95246356546149
-1.06741291510645,-0.951658292262745
-1.06696433502952,-0.95091337405484
-1.06646735254535,-0.950088008678732
-1.06586716162365,-0.949277302079191
-1.06529100323833,-0.948373660226828
-1.06473115552191,-0.947634730514283
-1.06400596450715,-0.946817368149394
-1.06343581520483,-0.946050272172669
-1.06282457960088,-0.945315892843997
-1.06205275271448,-0.944608635927839
-1.06141294109054,-0.943656250520481
-1.06071595232322,-0.942622212929711
-1.05998794378101,-0.942012760420569
-1.05939337503547,-0.941282825681412
-1.0585257357155,-0.94056688623982
-1.0579141890049,-0.940010272201689
-1.05708150621513,-0.939053099560791
-1.05630590924142,-0.938001207781614
-1.05563405711393,-0.937133027641628
-1.05491436080425,-0.936208860427723
-1.0541132691066,-0.935329790471813
-1.05337868282052,-0.934667935293951
-1.05254090888948,-0.933635262716451
-1.05190981581099,-0.932640544587348
-1.05116574755424,-0.931729963177096
-1.05045061189323,-0.931009258562307
-1.04993645038326,-0.930136120850179
-1.04925027876169,-0.92906883695035
-1.04839055939717,-0.92824559503418
-1.04760163046927,-0.927179813491795
-1.0474754198719,-0.926273614138567
-1.04679908627154,-0.925503951519844
-1.04606870522408,-0.9244848851415
-1.04518834521009,-0.923731497909647
-1.04428075988077,-0.923174646514438
-1.04354281370657,-0.922329768794917
-1.04260315503231,-0.920962113459414
-1.04170804796397,-0.92008482939437
-1.04093690869581,-0.919110590903293
-1.0406060972698,-0.917852563612485
-1.03979767887887,-0.916725321407271
-1.03908000542464,-0.915484039318471
-1.03777743017662,-0.913933221384755
-1.03665600712673,-0.912182961579805
-1.03562231463481,-0.910824765046424
-1.03405236241851,-0.909478569857149
-1.03280165537465,-0.908256593461743
-1.03134997890513,-0.906700853472385
-1.03006386903362,-0.905156135062589
-1.02861926446862,-0.903611512711924
-1.02661068474043,-0.901067713645757
-1.02557306100462,-0.898910864448105
-1.02282673059686,-0.895893571704754
-1.01983802207341,-0.89230968786766
-1.01704018769013,-0.888294357264451
-1.01489878348992,-0.884071007160988
-1.00842849495406,-0.880573308367429
-1.00440492790531,-0.872435257485058
