"V1","V2"
-1.23622066266839,-0.11675645366827
-1.21207786611614,-0.106632059928281
-1.20749303933761,-0.101856586799697
-1.20392745124924,-0.0986755905023332
-1.2008868984428,-0.0960066057609408
-1.19796094815126,-0.0937137721588795
-1.19560511781953,-0.0922218215174603
-1.193774815587,-0.0915924186429993
-1.19179602963637,-0.0901391710902854
-1.19056268364045,-0.088062800366042
-1.18938441922011,-0.0866629691433613
-1.18794017800823,-0.0851288497979582
-1.186561351015,-0.0839642422160707
-1.18536634117153,-0.0827635689827578
-1.18447563379349,-0.0819162157605161
-1.18350038725614,-0.0807150999286592
-1.18250102566111,-0.079762746546951
-1.18148668816838,-0.0788623987661506
-1.18080980562428,-0.0778243577106879
-1.1799817006058,-0.077105959359505
-1.17913654142202,-0.0768715361649818
-1.1782744600768,-0.0761376553939177
-1.17740767372951,-0.0751581799459506
-1.17677626173262,-0.0742784040312091
-1.17608832233901,-0.0735076070678499
-1.17543993056151,-0.0726776867683204
-1.17479611040845,-0.071796587717954
-1.17395321319587,-0.0710336679210052
-1.17312518021848,-0.070047689346913
-1.17244653917976,-0.0692580073065063
-1.17192038568881,-0.0682467246474479
-1.1712592901786,-0.0675646583066387
-1.17124628557247,-0.0668291002299995
-1.17055102101012,-0.0662374528985284
-1.16977277796742,-0.0655465779200697
-1.16906093045739,-0.0649915850788841
-1.16855273145756,-0.0644993529063351
-1.16802276041848,-0.0638151001106162
-1.16746130168827,-0.0630916067041948
-1.16699815958196,-0.0622695827125544
-1.16627971212858,-0.0617326352924233
-1.16556861327072,-0.0610483098678569
-1.16487598842884,-0.0603588084598893
-1.16418852720296,-0.0597601392803482
-1.16360101247786,-0.0590939489114216
-1.16284959775958,-0.0584692294866977
-1.16228333007851,-0.0578374146444364
-1.16177601396344,-0.057278149985923
-1.16128541220493,-0.0567419535463026
-1.16070906876269,-0.0563033164483525
-1.16021885996743,-0.0556587373692847
-1.15945914886998,-0.0551125361569781
-1.15897324557573,-0.054585938916222
-1.15833285081299,-0.0539105329270851
-1.15773773131734,-0.0534139314404255
-1.15704532777826,-0.052992676236571
-1.1562451770976,-0.05236078365772
-1.15565240750417,-0.0516278068210452
-1.15494788566395,-0.051168119779736
-1.15435438841557,-0.0504997785853513
-1.15371811734664,-0.0499262732325839
-1.15328628886289,-0.0492042470078787
-1.1525986038549,-0.0483906786461469
-1.15208590887777,-0.0476979948271547
-1.15167664973156,-0.0468961039885753
-1.15102529186711,-0.0462381511855036
-1.15021249986705,-0.0455507101641571
-1.1495485475415,-0.0446176412736262
-1.14869199845118,-0.0437611708507201
-1.14797990997238,-0.0431734688792831
-1.1473062432153,-0.0422457603776796
-1.14651069388498,-0.0415379171660843
-1.14578393797934,-0.0407719685206175
-1.14507040044582,-0.0401052608199076
-1.14441808895266,-0.0394357202109624
-1.14357866495811,-0.0387131942467328
-1.14267623543291,-0.0379075649398786
-1.14193718867502,-0.0370299438937249
-1.14111943553537,-0.0363091249671266
-1.14021836526852,-0.0355288631835532
-1.13932130784729,-0.034554204920622
-1.13837339439602,-0.0334466847559532
-1.13745999936687,-0.0325774679143989
-1.13634864695874,-0.0316234319404184
-1.13524118176321,-0.0304474880137112
-1.134236475498,-0.0294497221188768
-1.13308281491803,-0.0285455707007562
-1.13187558820169,-0.0270204134528911
-1.13070395203537,-0.0260455690911175
-1.1293207096229,-0.0242711666760796
-1.1279629732003,-0.0227313258201605
-1.12638911865089,-0.0212835620532561
-1.12438880759179,-0.0196285733073977
-1.12265524906318,-0.0174853002970959
-1.12059167150909,-0.0153891606470801
-1.11692637513617,-0.0130218177437033
-1.11352018744513,-0.00935232887711163
-1.10855173096293,-0.00600207214607035
-1.09920954191747,0.000988094035643396
