"V1","V2"
0.0986316637265704,-0.241753193001472
0.105306193648251,-0.237065016746166
0.108190419064553,-0.233414300232243
0.110549443840663,-0.231114080985316
0.112658486118148,-0.229120021755142
0.114659287802557,-0.227361195638018
0.116212587187384,-0.22600859549324
0.117628127740253,-0.224716292078888
0.118917274268615,-0.223387504371749
0.120089336586975,-0.221988847022955
0.121305706973645,-0.220831056394457
0.122429588348198,-0.219836624704892
0.123405842310681,-0.218990392783753
0.124165750752051,-0.218236022459076
0.125081508926203,-0.217191273433639
0.125942964190174,-0.21626394453912
0.126726658345737,-0.215990435563278
0.127559923649833,-0.215155659261934
0.128228421077753,-0.21441310568218
0.128497216524799,-0.213720357827445
0.129243390154254,-0.213083708756954
0.130000297561816,-0.21241457615703
0.130811005973828,-0.211795957344315
0.131387093339956,-0.211301994081459
0.132060177469929,-0.21094196484181
0.132690517965263,-0.210344278142429
0.133210874484324,-0.209654090904559
0.133930406872342,-0.209123187925178
0.134640536929709,-0.208468856194674
0.13513491625546,-0.207781933171248
0.1357768736331,-0.207241073150509
0.136307319702179,-0.206670180884424
0.136863794361705,-0.206184657154992
0.137358972408319,-0.205685612775011
0.137980875821876,-0.205107859390128
0.138394471732408,-0.204544166792364
0.13902854685049,-0.204102064075411
0.139416774520425,-0.203564795500387
0.140027247579095,-0.20305585816228
0.1404984575988,-0.202457200020717
0.141219570697088,-0.20198396299552
0.141648575319036,-0.201368486831816
0.142140171324872,-0.200871550187302
0.142958032407833,-0.200351169348088
0.143482636851442,-0.199765096836299
0.143974234303463,-0.199226636474282
0.144471529282327,-0.198614815760022
0.145072733724405,-0.197994047361213
0.14573868252759,-0.197523889071748
0.146177590774848,-0.197034736260749
0.146745737373429,-0.196556680073479
0.147299937078003,-0.196047116227837
0.147882166659916,-0.195424367425029
0.148515095656041,-0.194805034331824
0.149031602315091,-0.194354838857315
0.149702418199387,-0.193908037761547
0.150137294245603,-0.193313105201564
0.150679698508861,-0.192775105499021
0.151106885438323,-0.192225490466054
0.151550691624137,-0.191635025264571
0.15225430985375,-0.191099563599327
0.152655246790876,-0.190404941160665
0.153353329092633,-0.189916902228123
0.153960062633787,-0.189431337002988
0.154498354766119,-0.188870205132443
0.155088050793122,-0.188323491168453
0.155617590021522,-0.187814692717268
0.156142330496098,-0.187177754575753
0.156853203333782,-0.186574961658189
0.157528828046796,-0.186137729494384
0.15823545905694,-0.185644420132562
0.158941315535855,-0.185021439559811
0.159536698391653,-0.184488579297961
0.16036411103774,-0.183769187621569
0.16101297519423,-0.183151943370659
0.161932571978713,-0.182471511448422
0.163013142539918,-0.181832594899355
0.163629593902003,-0.181156040318316
0.16442966894412,-0.181112147830861
0.165243966517324,-0.181112147830861
0.165993807128196,-0.181059053611399
0.166599212085067,-0.180417954969055
0.167665525716182,-0.179671420746575
0.168640305530385,-0.178903574126895
0.169573740772631,-0.178173409020162
0.170712621894767,-0.177371579930304
0.171934840288671,-0.176318646144151
0.173099944231187,-0.175240375871479
0.174209870221196,-0.174457192981541
0.175702039960193,-0.173221198201276
0.17693405185324,-0.172276661439149
0.178418748600877,-0.170811354404956
0.180644718654077,-0.16939776203451
0.181239755178174,-0.167972765049571
0.181239755178174,-0.166148967559012
0.181239755178174,-0.164319394632018
0.183838657705488,-0.161973012238586
0.187280197889751,-0.158919349207543
0.192821184375353,-0.153456531656408
