"V1","V2"
0.65094873917384,0.26802983690388
0.678829125885684,0.32913400994685
0.686585885075332,0.333969283278542
0.689964598523029,0.337683949932202
0.692347805257513,0.341526137989426
0.694587106538566,0.343659288548649
0.696839657687024,0.345301510790434
0.698351780990771,0.347376439948179
0.699800868157102,0.348855381423087
0.701456300492056,0.3502722911977
0.702841728557186,0.351871525795097
0.704050704858474,0.353233348083292
0.705542082518225,0.35466956633741
0.706526852665513,0.354965870798611
0.707237931487264,0.35605723149312
0.708236816278314,0.35706413063882
0.709013052985118,0.358191438565703
0.709821209008697,0.359034063667237
0.710598122154734,0.359966673056885
0.711444433943663,0.36075010283596
0.712291637288147,0.36170306882083
0.71311634080902,0.362541420129067
0.713824870638135,0.363327146735564
0.71460703070749,0.364043087578784
0.715227375493623,0.36499473340913
0.715944500243333,0.365555476853804
0.716583874588719,0.366136578528381
0.716860670821848,0.366916294325736
0.717498720897214,0.367627547658417
0.71792710665208,0.368356966085658
0.71864300333597,0.368928018249318
0.719252757433886,0.369547902271375
0.719963919078417,0.370305438542651
0.720460474960574,0.370732306818287
0.720890417877774,0.371234556602219
0.721583143746863,0.371921518436931
0.722230894191262,0.372483369288882
0.722942938048799,0.372962262761813
0.723545819313209,0.373614278636727
0.724192697950914,0.374107877789232
0.724877240397459,0.374680444522294
0.725530861515914,0.375112244547836
0.726018748095753,0.375435771492696
0.726599946013337,0.376037949039153
0.727173071978326,0.37634837104106
0.727728228352876,0.376833992626323
0.728395702507635,0.377473080785878
0.728941523653105,0.377930018936793
0.729439361235051,0.378401960003019
0.729925783486418,0.378783740205433
0.730464189385915,0.379216822455833
0.730994358216436,0.379744068804811
0.731630895768002,0.380336232579586
0.732311855691758,0.380755189441999
0.733052987770722,0.381264510216002
0.733677630294772,0.381613298401683
0.734192773378073,0.382251700251471
0.734803366555367,0.382836697504405
0.735381042844458,0.383426441695303
0.736100741377084,0.384115387420057
0.736737771513888,0.384647626635037
0.737295535837449,0.385200352340727
0.738043847749386,0.385758931104233
0.738558849455299,0.38634926928326
0.73912235478485,0.38687670661977
0.739785649034202,0.387517898696763
0.740382902605731,0.388145270464667
0.74110011286296,0.388801097823114
0.741686764296958,0.389476705408485
0.742368562885398,0.390128643062736
0.743203100533216,0.390733735655055
0.743991510761688,0.391493846934505
0.744659742846329,0.392170783877287
0.745353315209861,0.392754991193966
0.746131952946503,0.393449957208089
0.746572079847825,0.394083431203642
0.747186538956028,0.394735710509505
0.747983400858372,0.395509757568734
0.748633634593959,0.396383646206194
0.749509398268817,0.39730357153576
0.75048877989047,0.398149960275096
0.751103880440515,0.398722226279136
0.752053344570573,0.399859972080577
0.753030376530965,0.400708280077246
0.753965751202849,0.401667520230852
0.755178714704388,0.402806958320488
0.756090853806969,0.404049901002496
0.756950836274247,0.405506716811472
0.757865346257543,0.406330275879161
0.758692187642153,0.407296125493034
0.75986981086213,0.408778685247062
0.761427462418626,0.4104460612503
0.762825736735584,0.411929234822274
0.764603421720297,0.41391133545077
0.766641507566187,0.416631181468938
0.768965682583182,0.419015115639478
0.772380823084386,0.422129799153869
0.775541419328318,0.426036157205003
0.783994177350974,0.433094782692694
