"V1","V2"
-0.199982456848492,-0.462776959522352
-0.195897751089142,-0.455604057762256
-0.191130192208609,-0.450582342391238
-0.188696425261334,-0.446943895294618
-0.186416281808719,-0.444597326909313
-0.183585582241615,-0.442404658772613
-0.182349028889162,-0.440070590075495
-0.18077567604443,-0.438456919794781
-0.179328332063372,-0.437128427169818
-0.177877159692608,-0.435763349822751
-0.176880122631175,-0.43428926452384
-0.175585844400821,-0.433173911789664
-0.174490004396996,-0.431693101644824
-0.173819139554188,-0.430710204673502
-0.173135603695414,-0.42989603925145
-0.172077776116572,-0.429120863817357
-0.171200379775539,-0.428402068779123
-0.170374236014608,-0.427662509475271
-0.169757558624896,-0.426841783392604
-0.169123076462626,-0.426167873584117
-0.168288575312272,-0.425406337223811
-0.167440589207417,-0.424781058537225
-0.166612263243346,-0.424453681786327
-0.16579626643735,-0.423725168341952
-0.165026262714171,-0.422954019603078
-0.164578631271637,-0.422325011032542
-0.164015128418432,-0.421725512674537
-0.163536935595509,-0.421251281999052
-0.162945841403572,-0.420590404512333
-0.16229487869137,-0.419964828526493
-0.16162414085912,-0.419664972363306
-0.161064179476633,-0.419188024404583
-0.160554789328,-0.418568482659317
-0.159863587488237,-0.417801218261747
-0.159247616213948,-0.417173478339119
-0.159023953659152,-0.416593159323244
-0.158483002432674,-0.415971646348619
-0.157945662071907,-0.415433599889882
-0.157327150555978,-0.414647259297764
-0.156683812906755,-0.414176581684612
-0.156116021931293,-0.413615380503737
-0.155374890376475,-0.412902820864052
-0.154740103013593,-0.41218952837542
-0.15421840013376,-0.411719783676973
-0.153649846322791,-0.411193408215655
-0.153177544897722,-0.410657664879926
-0.152588573733629,-0.410240147640618
-0.152006112963439,-0.409713144864963
-0.151525095975289,-0.409160653587142
-0.15094547424768,-0.408727221597472
-0.150429371878014,-0.408074841180245
-0.150058941757295,-0.407601953405744
-0.149457768192947,-0.406874693866867
-0.148887568696539,-0.406288628540514
-0.148348032593904,-0.405693123363505
-0.147957485176872,-0.405286590629467
-0.147957485176872,-0.404772970775129
-0.147585253282807,-0.404187401363418
-0.146859594524189,-0.40353316517558
-0.146289146849833,-0.403324811755245
-0.145798633085367,-0.402631688191618
-0.145289699718557,-0.401974010345942
-0.144784185109896,-0.401403187195692
-0.143991038941009,-0.400858945702615
-0.143595593181076,-0.400308304890826
-0.142996389969753,-0.399871273023744
-0.142467577465392,-0.399207110576467
-0.141824272438178,-0.398735875286016
-0.141177209637887,-0.398735875286016
-0.140758004530178,-0.39839170345831
-0.140236189891424,-0.397863471643098
-0.139493315859628,-0.397272614096104
-0.138904245181363,-0.396645394532648
-0.138258936014572,-0.395980064121981
-0.137692601307277,-0.395387110295794
-0.137074200476967,-0.394610153463751
-0.136345278537952,-0.394030584238093
-0.135677399578164,-0.393218600377838
-0.134995931336752,-0.392516040234981
-0.134247252507424,-0.391780588655315
-0.133379342085477,-0.390815376507189
-0.132492994127023,-0.389849553130148
-0.13165218836657,-0.389001500321896
-0.130872330218738,-0.38811559215428
-0.129861864008985,-0.387193355748434
-0.129101710404014,-0.386352399745175
-0.128226001777812,-0.385685637116412
-0.127297604417823,-0.384700242822809
-0.126231308762641,-0.383671806150801
-0.125281983124683,-0.382397836358515
-0.123913792524372,-0.380842564292187
-0.122541416672918,-0.37914321009737
-0.121120855648129,-0.377818639472656
-0.119415247893591,-0.376581961520592
-0.117632034366361,-0.374796236149783
-0.115412093693063,-0.371770586654704
-0.112113549706759,-0.368791161387385
-0.107923327754442,-0.364370552356704
-0.101271667362117,-0.357223505981224
