"V1","V2"
0.0579358524406644,-0.307902765620301
0.0738003039973984,-0.292574881564769
0.0800153532097643,-0.286633852941835
0.0838180906802069,-0.283889211701712
0.0860632877344441,-0.281402232416056
0.0883587803084662,-0.279674063444584
0.0906370715925854,-0.277814887647651
0.0921784147736613,-0.276221364384773
0.0932706958925787,-0.274585949241366
0.0945257290235295,-0.273358031957492
0.0954511785795361,-0.272392014875382
0.0963835105283376,-0.271320324298018
0.097138200790142,-0.270262827791133
0.0982246992229506,-0.269279099459462
0.0992696679560264,-0.268509239981035
0.100194374843951,-0.267642950861378
0.101030447590959,-0.266718279085512
0.101840623712674,-0.266115532065328
0.102476828600378,-0.265508342492294
0.103236428285017,-0.264988028747374
0.10392934705639,-0.264171355237689
0.104726397131398,-0.26335199122339
0.1053768886743,-0.262641436736056
0.105986660687716,-0.261878488450598
0.106624279333133,-0.261330368540614
0.10749719062726,-0.260707367167173
0.108064635355206,-0.260032994589681
0.108679112420189,-0.259457570164715
0.109274842636005,-0.258925135923912
0.109827179312276,-0.258352598682126
0.110246567007861,-0.257874940903461
0.110838635254919,-0.257222223072852
0.111129759825777,-0.256891523881217
0.111502729079264,-0.256499638750521
0.112020686133262,-0.25618119042231
0.112486213035662,-0.255729517490547
0.113027362394115,-0.255213889374024
0.113610578764985,-0.254774025410711
0.113878825412968,-0.254246088232783
0.114338307920274,-0.253736028022332
0.114939585141057,-0.25318361608686
0.115541275425765,-0.252780904022393
0.116062423578185,-0.252402622051547
0.116573382150498,-0.251831546265368
0.117140006463499,-0.25123996154634
0.117686124810101,-0.250720266880482
0.118240249973075,-0.250247165497277
0.118687222962582,-0.249729423199666
0.119228904480873,-0.249289184632327
0.119677321915434,-0.24880483426005
0.120180630176587,-0.248314035485848
0.120773744460805,-0.248012088688956
0.121348371063745,-0.247508920128194
0.121922137862903,-0.247019794466814
0.122378098988934,-0.246495379201174
0.122742445717883,-0.246061824896376
0.123364970633854,-0.245593760639106
0.12391275078415,-0.245051998194856
0.124405680535702,-0.244558548643944
0.125065631596324,-0.244028175188988
0.125592272250807,-0.243462189483477
0.126168665025306,-0.242927245998786
0.126923195274487,-0.242461742550128
0.127499627707324,-0.241954322671071
0.128111809008272,-0.241486525731776
0.128776700913649,-0.240840347962976
0.129067071385138,-0.240422989412449
0.129247101913617,-0.239843101573139
0.129693969502541,-0.239418276580442
0.130382888360145,-0.238800247935427
0.131072432799512,-0.238446634721441
0.131629101185775,-0.237660177357446
0.132204138976763,-0.237078920235644
0.132806048265131,-0.236308321966629
0.133457531809715,-0.235727325119394
0.134247601863422,-0.235080940438345
0.13478887855233,-0.234335628822419
0.135622207742173,-0.233718796901454
0.136322895022368,-0.233105464328932
0.137154142400758,-0.232269070688128
0.137857689501817,-0.231734336750843
0.138507320377764,-0.230917119653186
0.139351131757704,-0.230307250790881
0.140219182920462,-0.22980891751513
0.141103318036009,-0.229087681039944
0.142061217378442,-0.228185826437996
0.143022941123326,-0.227264136138438
0.144102777525279,-0.22647479582571
0.145238549093212,-0.22546609036318
0.146420905341946,-0.225383163440492
0.14752803894343,-0.224550508115985
0.148935489287167,-0.223353468455346
0.150826838728401,-0.2220220030024
0.152584111517469,-0.220746088140835
0.155051068387223,-0.219105551314656
0.157796240135454,-0.216434153305725
0.159948904306268,-0.214790565334231
0.164198174703768,-0.210493181790109
0.172929011102675,-0.19853828195066
