"V1","V2"
0.601819978918728,0.492694811091628
0.60749446937362,0.498422263125503
0.610909490304674,0.501389848655633
0.613240698742155,0.504067771425994
0.615319980362095,0.506356686062427
0.617231695570334,0.50778582873092
0.618858462201749,0.509607127175046
0.620312901355764,0.511057416743616
0.621621441147586,0.512515500868512
0.622835845192866,0.513943050552484
0.624130659024735,0.515271250410279
0.625500269321626,0.516362755235794
0.626781432455733,0.517359482941802
0.627683700023752,0.518604173224971
0.628723496531453,0.519314903466681
0.629533960206142,0.519995426969681
0.630365596383114,0.520703201551331
0.631062993770877,0.521469965653189
0.631950999949218,0.522123465971006
0.632750822619504,0.522983331758237
0.633378803970325,0.523772355847197
0.63441878490697,0.524490126282866
0.635323486440027,0.524490126282866
0.63611826388337,0.524490126282866
0.636780509646128,0.524490126282866
0.637352485408087,0.525089881478817
0.638197688685645,0.525624816165578
0.638828282900248,0.526456342134147
0.639472722473688,0.527126387905697
0.64013667324306,0.527703828528797
0.640556024493877,0.528373852022419
0.640556024493877,0.528895259133702
0.640556024493877,0.529483985789821
0.640922563773708,0.530093551579576
0.641505297588006,0.530640119300815
0.642156150746449,0.531361930217302
0.642886834946852,0.531951180080467
0.643481839888945,0.532563633287058
0.644187885953195,0.533041890528381
0.644631792725628,0.533692066165219
0.64512204692603,0.534404891753254
0.64570286282693,0.535009312495048
0.646120789380898,0.535316932044706
0.646814351807551,0.535916491348522
0.647180163324277,0.53633687649267
0.647776263040469,0.537068622048211
0.648417311273039,0.537544852288366
0.649044808853377,0.53820036141917
0.649627693485213,0.538715921909275
0.650038113995795,0.539367689841797
0.650632535030069,0.540039909495658
0.65124603447974,0.54061596788266
0.651737074042895,0.541188306022062
0.652211636277716,0.541881167482204
0.652693265482341,0.542611151606119
0.65324984041419,0.543088113649065
0.653949775725573,0.543778639037381
0.654476803297901,0.544354089931682
0.655208721630691,0.544941543414456
0.655777964726088,0.545428529115421
0.65648987011721,0.546057211456379
0.657158425572191,0.546750429761551
0.657801731395155,0.547334463784985
0.658413728589542,0.547810003712598
0.658969683826519,0.548235029802733
0.659632993165697,0.548923187535272
0.660182102093907,0.549548293722392
0.660771922153624,0.550209826020891
0.661380386304514,0.550851056837886
0.662044961292979,0.551537341465935
0.662717010823716,0.552173628850606
0.663317029748102,0.552871576877126
0.66412008692495,0.553421188545487
0.664843919028696,0.554096778926508
0.665704225980827,0.555110040010109
0.666462809089454,0.555800480252492
0.667186155312091,0.556367402076237
0.667942381785837,0.557270706795094
0.668662756304435,0.558169928073485
0.669513449886265,0.558995402373652
0.670363455414996,0.559660247852188
0.671123450789452,0.560539559718133
0.671862175288843,0.561595348153187
0.672841922685873,0.562354385465948
0.673740727819672,0.563275361218678
0.674749051477809,0.564304101408588
0.675597214020416,0.564963938948394
0.676269192952676,0.566145991423655
0.677456482077904,0.567377283753575
0.678457773002674,0.568874172951018
0.679673642018786,0.570104135752613
0.681345122513145,0.571403745828681
0.683277057952401,0.573299654222116
0.685126739113566,0.575630657356819
0.686376467718645,0.578063253241756
0.688478276102348,0.581242934252786
0.69144658721119,0.58455941405226
0.695513305543262,0.590415775525472
0.703071063501277,0.604439834290024
