"V1","V2"
-0.568499263375545,2.5617692465581
-0.561365967352022,2.58147446629549
-0.555877937521121,2.59168300333195
-0.553343573630613,2.59963187862782
-0.549357312558065,2.60692082599645
-0.546728156278527,2.61171468483854
-0.543893001794068,2.61633111000141
-0.541625259169396,2.62041189870981
-0.54052768881602,2.62410575406254
-0.540520058696596,2.62772628612215
-0.538916386241708,2.63117800918606
-0.537301522762336,2.63363064150724
-0.535748290416701,2.63643350774057
-0.534102175704394,2.63931890533853
-0.532779762146427,2.64185313763167
-0.531530129543843,2.64427751291997
-0.530344533758035,2.64680648724623
-0.529274396246815,2.6490443388692
-0.528230680228479,2.65058198221554
-0.52722102874222,2.65231577197185
-0.526105051790193,2.65398615047455
-0.525096643294076,2.65582756051992
-0.524047561551368,2.6577320292918
-0.523287758212407,2.65981578068846
-0.52232133081104,2.66155963234811
-0.52128723013518,2.66318398284084
-0.520280247128576,2.66483709505949
-0.519394991656367,2.66655024585444
-0.518529920708806,2.66831520033181
-0.517594602816917,2.66998607928462
-0.516761782736218,2.67152839736566
-0.515904887136086,2.67306455958509
-0.515235541481392,2.67457927460659
-0.514326413594474,2.67572350886332
-0.513420514018912,2.67687864536047
-0.512802925717805,2.6780656127042
-0.511991430272539,2.67957926100306
-0.511020715435273,2.68097760610778
-0.510426331187271,2.68254696210123
-0.509758554874306,2.68431133972202
-0.509357739383775,2.68591258694638
-0.508636353986087,2.68742481143461
-0.508059402576976,2.6882143241225
-0.507387738112518,2.68970617230743
-0.506777441283741,2.69096197333893
-0.505911920820073,2.6925086179433
-0.505137440359811,2.69347069441114
-0.504331310863302,2.69529257396668
-0.50375772414797,2.69690240870183
-0.50316748999515,2.69882132278413
-0.502644507166624,2.70029674301865
-0.501961725341126,2.70168465420212
-0.50124061720116,2.70313346554387
-0.50026734639915,2.70433448828095
-0.499585589563097,2.70565500011381
-0.49870643636499,2.70706659463272
-0.49814258204493,2.70874753130852
-0.497421065469336,2.71035938681317
-0.496735990903925,2.71158677518718
-0.496081770264762,2.71337726013207
-0.49519060880592,2.71495956354985
-0.494446227725931,2.71681604659397
-0.49372361523226,2.7182900998111
-0.492990766626072,2.72019934086961
-0.492280291833886,2.72201421674466
-0.491663011314422,2.72337334600723
-0.490819746312865,2.72459062963103
-0.490038969045506,2.72615904465715
-0.489240858165497,2.72807051344626
-0.488310483894847,2.72994925869726
-0.487551072892583,2.73161498703077
-0.486489281838924,2.73298772193429
-0.485479247010756,2.7346987078047
-0.484968429739525,2.73680407621109
-0.484049638685085,2.73828951640014
-0.483108799557488,2.74030744001185
-0.482452123575412,2.74193686267693
-0.482070018674154,2.74386589307211
-0.481359510478925,2.74662741595554
-0.480338613246528,2.74853710794331
-0.479042643153148,2.75017724133973
-0.477961379042892,2.75246986675549
-0.476870959166289,2.7550302968768
-0.475868417405724,2.75782170650186
-0.474685006039762,2.76081525439555
-0.473272785394305,2.76367024805874
-0.47203535171213,2.76657439530035
-0.470097177847992,2.76876381758034
-0.468095271858769,2.76876381758034
-0.466697577548263,2.77019710596173
-0.46488527593203,2.77339257004026
-0.463135653872199,2.77710993275638
-0.460145144279926,2.781591001057
-0.45818180280036,2.78601583936441
-0.45570622826176,2.79097064081173
-0.452636373319302,2.79710268199249
-0.448677953877592,2.80699615697726
-0.443294668848031,2.81680086830786
-0.433742475525537,2.83034902094547
