"V1","V2"
-0.816691495528281,-0.143429970357487
-0.811505837480428,-0.135633450359878
-0.807071534667949,-0.130464103600089
-0.803892769235756,-0.126509901261405
-0.801624504371565,-0.123998076751122
-0.799791299352401,-0.121838490199387
-0.797855268602752,-0.11963465535823
-0.796180653825276,-0.118053665297846
-0.795007710439338,-0.116289981878046
-0.793447733344759,-0.114562835698272
-0.792560874516601,-0.113876431187707
-0.791290417340597,-0.113028548558317
-0.790217508167886,-0.111794267308018
-0.789013088829443,-0.110679370957639
-0.788163317572666,-0.109805631968771
-0.787151988968867,-0.108867718838023
-0.786221101841254,-0.107860469004324
-0.785339974757729,-0.107166344615159
-0.784414234246737,-0.106501632014506
-0.783866671712968,-0.105743488942887
-0.783076807757122,-0.105033280494039
-0.782162755276738,-0.10432500553306
-0.781378244717212,-0.103603556556823
-0.780724318915679,-0.102981438092861
-0.780078812825936,-0.10214074052605
-0.779317399742086,-0.101463373955647
-0.778618967941594,-0.100999189249263
-0.77784142890835,-0.100541381503949
-0.777503801140459,-0.0999732121988182
-0.776859649182257,-0.0991571941946663
-0.776223349767487,-0.0985075805329613
-0.775596627364669,-0.0978477678358227
-0.775068971446856,-0.0971038685057803
-0.774507794478818,-0.0965567376421916
-0.773759588856403,-0.0960652855952332
-0.773264848812903,-0.0957077404933979
-0.772662999492611,-0.0951701539353959
-0.771993244985764,-0.094510482623661
-0.771296673736257,-0.0939027803537101
-0.770706281897538,-0.0931627424742298
-0.770013951731194,-0.0925080240645213
-0.769413961627864,-0.0920359528181751
-0.769111228435347,-0.0913727426941022
-0.769111228435347,-0.0909137815195937
-0.768576495871828,-0.0903517086992501
-0.768276684934004,-0.0896883779423508
-0.767564203732575,-0.0891708510298928
-0.767007766451128,-0.0886093208510075
-0.766502461829287,-0.0880530683112504
-0.76591005796411,-0.0875824314368073
-0.765345900871875,-0.0871740764859365
-0.764831148687205,-0.0867547917271767
-0.764145216016424,-0.0861408926351302
-0.763523163170413,-0.0856259407999984
-0.762905042628873,-0.0850325826672578
-0.762310148904871,-0.084396791818532
-0.761850463528405,-0.0835307715276311
-0.761411559045438,-0.0828556259063344
-0.760736882730778,-0.0821656431605782
-0.760124044987016,-0.0816993739352649
-0.759439413373398,-0.0814639370266993
-0.758916587203375,-0.0809700848976054
-0.758350860742412,-0.0803722870250463
-0.757732377234469,-0.0797465244398525
-0.757198084935846,-0.0790465284785116
-0.756606380032117,-0.0785315213119049
-0.755999889028515,-0.0778858453867599
-0.755508131720244,-0.0771841720457094
-0.75476584223118,-0.0764781226551053
-0.754066038918475,-0.0758179351337862
-0.75345227487165,-0.0750870836304513
-0.752683840287908,-0.0743849678399485
-0.751987678656704,-0.0737681058420508
-0.751180600787012,-0.0730333682732458
-0.750496158848086,-0.072358196024205
-0.749614919888522,-0.0714686437045863
-0.74886718291664,-0.0709285735730045
-0.747893601874336,-0.0704532316255141
-0.746996044489401,-0.0696011449429353
-0.746161688530017,-0.0688103315230775
-0.745417600664994,-0.068098785811751
-0.744815116817422,-0.0674575966447019
-0.743780714006026,-0.066950063197012
-0.742729349786777,-0.0661782044064862
-0.741647635759594,-0.0651053632725697
-0.740543357753989,-0.0638868274151709
-0.739585341429634,-0.0625946136980039
-0.73846032908767,-0.0614971637366573
-0.737175364716489,-0.0602714341882487
-0.735688043608605,-0.0588576280455783
-0.734260511021668,-0.0574780273167583
-0.732734699600233,-0.0556860273551999
-0.731322893908745,-0.0540245777021334
-0.729616506103924,-0.0519554452454608
-0.727380504421152,-0.0489381650077558
-0.724312529685964,-0.0462928670521067
-0.722515364529975,-0.0424022701926827
-0.718072891713503,-0.0303428167738019
-0.708481115157607,-0.0223884997030737
