-0.810837109191907,-0.0867003889723267
-0.805212172834267,-0.0810371398479938
-0.801377745828833,-0.0771978977461262
-0.798447973551017,-0.0743030454090729
-0.796278658893849,-0.0722419288345415
-0.79416528113675,-0.0710268652942079
-0.7925743344227,-0.0696311273856787
-0.79095355831562,-0.0688129107822352
-0.789424258512522,-0.067442260445962
-0.788116061068729,-0.0662498233212056
-0.786893700410549,-0.0651204041923451
-0.785381640293063,-0.0638548806930333
-0.784509671461034,-0.0628226188502144
-0.783398191526848,-0.0618739412553825
-0.782202353256778,-0.0610597094849693
-0.78125417783947,-0.0602291874547246
-0.780459426074788,-0.0595448464750664
-0.779459948150828,-0.0588810230252751
-0.778609225089111,-0.0581235582705741
-0.777646934068762,-0.0573467033043795
-0.776857651265986,-0.0566185124192913
-0.776101044293359,-0.0557621178274709
-0.77558191843123,-0.0550849946277056
-0.774721367413232,-0.0542451964779332
-0.774077117026506,-0.0540628733944526
-0.773284389852741,-0.0535166323937874
-0.772738585344852,-0.0527147920833517
-0.772127210627277,-0.0525850270477201
-0.771372587051933,-0.0521378463331356
-0.770713255627823,-0.0515346091019281
-0.769984642445468,-0.0509909248661608
-0.769394982360642,-0.0504709107214207
-0.768629839671462,-0.0499442391111237
-0.768123845177746,-0.0494614410484807
-0.768123845177746,-0.04895034354514
-0.767674363808563,-0.0484623769829578
-0.767019780073825,-0.0479016237413186
-0.766331018106762,-0.0474487818008962
-0.765621636346896,-0.0468974967266177
-0.764862415689592,-0.0463841258640736
-0.764206957715252,-0.0459515064424649
-0.76357592016209,-0.0455248307591848
-0.762904243984396,-0.0450103686196143
-0.762234540229922,-0.0444624361653668
-0.761831719000647,-0.0438947099378257
-0.761213162109668,-0.0433077432273037
-0.760772450756156,-0.0427793555259408
-0.760123938357762,-0.0422424448130063
-0.759400580284992,-0.0417435684011381
-0.758934452718474,-0.0411791525144899
-0.758344282055815,-0.0406561969532065
-0.757826601145565,-0.0400322162068633
-0.757130678908282,-0.0395251376483756
-0.756528737290589,-0.0389463747982592
-0.755915976463895,-0.0382855250211314
-0.755883888177956,-0.0377298534931129
-0.755293805690083,-0.0374165009014641
-0.754697918743496,-0.0368856059088277
-0.754084791933745,-0.0362864339071469
-0.753394706583396,-0.0357257246912253
-0.752856691794173,-0.0352672701530811
-0.75226770625209,-0.0346767561309052
-0.75167075336541,-0.0341768591385707
-0.751077519161954,-0.0335745057455357
-0.750356436891878,-0.0329545770526313
-0.74958415829589,-0.0324734316894471
-0.748972094531508,-0.0319716060670046
-0.748058974914507,-0.0314004190382512
-0.747457172289699,-0.0307148216453954
-0.746755596067743,-0.0300818337274295
-0.746157687985414,-0.0293035460216853
-0.745359891705032,-0.0287252956472712
-0.744719090544015,-0.0281306870999514
-0.743926600039796,-0.0275957828046263
-0.743265338446524,-0.0269984891219917
-0.74268631553903,-0.0263950482606573
-0.742049287269044,-0.0257677529734918
-0.741163537998386,-0.0251057462246094
-0.740493552293914,-0.0244570283004241
-0.739827444336078,-0.0237198433404748
-0.739827444336078,-0.0228573780200272
-0.738838372363967,-0.0220437756641272
-0.738058205854102,-0.0212091164955178
-0.737265516622447,-0.0203987793312849
-0.736182187663026,-0.0194469639235261
-0.735193512587293,-0.0183819449381552
-0.733908813774355,-0.0172902777416071
-0.732945209089214,-0.0162221609348276
-0.731943589808874,-0.0149944206693792
-0.730884391997624,-0.0134544924129919
-0.729088729267707,-0.011976695871291
-0.727529826781066,-0.0101292506010031
-0.726293652285165,-0.00840199235622653
-0.724344571770064,-0.00628579859741966
-0.722234109542522,-0.00399588470730349
-0.718807906657421,-0.00252947143712757
-0.71525899748445,-0.00226609543262973
-0.711505978026884,0.0011712469332658
-0.70351959710915,0.00897330045357698
