-2.2183686693429,0.375025513797666
-2.21101239709161,0.388715060567763
-2.19924973423292,0.395400922821119
-2.19396311262934,0.400758013818313
-2.18851476875348,0.404434340399546
-2.18507291218938,0.407078383391533
-2.18181557744016,0.409952985532102
-2.17895030707154,0.412274383218059
-2.17687475299011,0.414230842884192
-2.17484653914904,0.416249149900128
-2.17257261590098,0.418214775266892
-2.17095862139767,0.419830888174844
-2.16912606200093,0.42120730439874
-2.1676979950273,0.422237822256153
-2.16610551494013,0.423705215194358
-2.16456615175169,0.425203493338558
-2.16331215941509,0.426513348972225
-2.16188819821749,0.427533933554591
-2.16060450796864,0.42870608851021
-2.15936722459523,0.429966374249372
-2.15808899464752,0.430972836279385
-2.15720943387172,0.431793139692644
-2.15632837696041,0.432856000168768
-2.15525845955166,0.433870202338783
-2.15419918486254,0.434835723815676
-2.15308866352782,0.435836747589133
-2.15193976448732,0.436500728608665
-2.15094412721021,0.437635538355114
-2.14989742756676,0.438479099597579
-2.14870068103727,0.439255004394719
-2.14753904577344,0.44003598206528
-2.14651193894525,0.44059000558399
-2.14578608529693,0.44142599303588
-2.14495769068667,0.442483213993337
-2.14455157017474,0.443277280689552
-2.14341094967023,0.444357011771141
-2.14245179109829,0.445152846589586
-2.14153168568881,0.446090575863721
-2.14066681843421,0.447046001782735
-2.13967015054472,0.447925791452031
-2.13877385934912,0.448738551909341
-2.13791950715615,0.449649274910177
-2.13685359499226,0.450373217260504
-2.13577057913911,0.451460504842404
-2.13493128052932,0.452282115878517
-2.13398632367325,0.453239785439083
-2.13314140303151,0.45416755487069
-2.1322105851719,0.455108322411646
-2.13144227946715,0.455929995352372
-2.13027983652874,0.456837469427227
-2.12959123281671,0.457715636999194
-2.12883775951958,0.458530098383934
-2.12788084997903,0.459396437004638
-2.12706316762812,0.460176596736143
-2.12615399666505,0.461107291244522
-2.12523416281635,0.46191690386888
-2.12427816182758,0.462564312345106
-2.1233846727408,0.463549444817172
-2.12250680982844,0.463801774737948
-2.12168070146017,0.464198970421808
-2.12067003978656,0.46507684663651
-2.11968266731303,0.46577612036101
-2.11881695802219,0.466658828341903
-2.11770222631655,0.467627241481161
-2.11681696680454,0.468554511702806
-2.11563331006841,0.469352698644861
-2.11464662172843,0.470087989008932
-2.1137714087398,0.471248011391014
-2.11258571199193,0.472327629155616
-2.1118197641131,0.473283160807024
-2.11077372817149,0.474081714776253
-2.10973008034872,0.475064560649766
-2.10876459310089,0.475958703598601
-2.10757240282826,0.476825826728517
-2.10644912811755,0.47781976855076
-2.10546865792171,0.478728334820656
-2.10396957323828,0.479701311363643
-2.10267431827551,0.480989123909193
-2.10155970387412,0.482177692428346
-2.10029542480656,0.483228297705757
-2.09921898589176,0.484409157299029
-2.09798065481177,0.485218424542116
-2.09670288782292,0.486675511833324
-2.09552258256175,0.488255794080896
-2.09419197569272,0.489698043371182
-2.09282237734065,0.490720808952588
-2.09110019938457,0.492502909728015
-2.08973982502773,0.49458507389584
-2.08809262423968,0.496188337295745
-2.08751774573637,0.498003684849214
-2.08617669667366,0.499999157546369
-2.0838599221474,0.501808651970939
-2.08211834665993,0.503756766342751
-2.07936166067065,0.506992399385232
-2.07587621055323,0.511078721779676
-2.07238966446217,0.514973551174633
-2.06802843165957,0.520084366451898
-2.06174026302748,0.526109910143964
-2.04875579357412,0.542650199794636
